Make,Model,Year,Engine_HP,Engine_Cylinders,Transmission_Type,Driven_Wheels,Number_of_Doors,Market_Category,Vehicle_Size,Vehicle_Style,highway_MPG,city_mpg,Popularity,MSRP,Fuel_Type,price_category,avg_mpg
Dodge,Ramcharger,1991,170.0,8.0,AUTOMATIC,RWD,2.0,Crossover,Midsize,SUV,12,11,1851,2000,petrol,Low,11.5
Dodge,Ramcharger,1992,230.0,8.0,MANUAL,4WD,2.0,Crossover,Midsize,SUV,14,11,1851,2000,petrol,Low,12.5
Dodge,Ramcharger,1992,230.0,8.0,AUTOMATIC,RWD,2.0,Crossover,Midsize,SUV,15,11,1851,2000,petrol,Low,13.0
Dodge,Ramcharger,1993,230.0,8.0,AUTOMATIC,4WD,2.0,Crossover,Midsize,SUV,15,11,1851,2000,petrol,Low,13.0
Dodge,Ramcharger,1993,230.0,8.0,AUTOMATIC,RWD,2.0,Crossover,Midsize,SUV,16,11,1851,2000,petrol,Low,13.5
Land Rover,Range Rover Evoque,2015,240.0,4.0,AUTOMATIC,AWD,4.0,Luxury,Compact,SUV,30,21,258,60000,petrol,High,25.5
Land Rover,Range Rover Evoque,2015,240.0,4.0,AUTOMATIC,AWD,2.0,Luxury,Compact,SUV,30,21,258,57600,petrol,High,25.5
Land Rover,Range Rover Evoque,2015,240.0,4.0,AUTOMATIC,AWD,4.0,Luxury,Compact,SUV,30,21,258,48300,petrol,Medium,25.5
Land Rover,Range Rover Evoque,2015,240.0,4.0,AUTOMATIC,AWD,4.0,Luxury,Compact,SUV,30,21,258,41100,petrol,Medium,25.5
Land Rover,Range Rover Evoque,2015,240.0,4.0,AUTOMATIC,AWD,2.0,Luxury,Compact,SUV,30,21,258,45100,petrol,Medium,25.5
Land Rover,Range Rover Evoque,2015,240.0,4.0,AUTOMATIC,AWD,4.0,Luxury,Compact,SUV,30,21,258,44100,petrol,Medium,25.5
Land Rover,Range Rover Evoque,2015,240.0,4.0,AUTOMATIC,AWD,2.0,Luxury,Compact,SUV,30,21,258,49900,petrol,Medium,25.5
Land Rover,Range Rover Evoque,2015,240.0,4.0,AUTOMATIC,AWD,4.0,Luxury,Compact,SUV,30,21,258,56600,petrol,High,25.5
Land Rover,Range Rover Evoque,2015,240.0,4.0,AUTOMATIC,AWD,4.0,Luxury,Compact,SUV,30,21,258,55700,petrol,High,25.5
Land Rover,Range Rover Evoque,2015,240.0,4.0,AUTOMATIC,AWD,4.0,Luxury,Compact,SUV,30,21,258,48900,petrol,Medium,25.5
Land Rover,Range Rover Evoque,2016,240.0,4.0,AUTOMATIC,AWD,4.0,Luxury,Compact,SUV,30,21,258,50475,petrol,High,25.5
Land Rover,Range Rover Evoque,2016,240.0,4.0,AUTOMATIC,AWD,4.0,Luxury,Compact,SUV,30,21,258,53775,petrol,High,25.5
Land Rover,Range Rover Evoque,2016,240.0,4.0,AUTOMATIC,AWD,2.0,Luxury,Compact,SUV,30,21,258,46675,petrol,Medium,25.5
Land Rover,Range Rover Evoque,2016,240.0,4.0,AUTOMATIC,AWD,2.0,Luxury,Compact,SUV,30,21,258,53775,petrol,High,25.5
Land Rover,Range Rover Evoque,2016,240.0,4.0,AUTOMATIC,AWD,4.0,Luxury,Compact,SUV,30,21,258,41475,petrol,Medium,25.5
Land Rover,Range Rover Evoque,2016,240.0,4.0,AUTOMATIC,AWD,4.0,Luxury,Compact,SUV,30,21,258,60775,petrol,High,25.5
Land Rover,Range Rover Evoque,2016,240.0,4.0,AUTOMATIC,AWD,4.0,Luxury,Compact,SUV,30,21,258,45675,petrol,Medium,25.5
Land Rover,Range Rover Evoque,2017,240.0,4.0,AUTOMATIC,AWD,4.0,Luxury,Compact,SUV,29,21,258,51000,petrol,High,25.0
Land Rover,Range Rover Evoque,2017,240.0,4.0,AUTOMATIC,AWD,2.0,Luxury,Compact,SUV,29,21,258,45700,petrol,Medium,25.0
Land Rover,Range Rover Evoque,2017,240.0,4.0,AUTOMATIC,AWD,4.0,Luxury,Compact,SUV,29,21,258,45800,petrol,Medium,25.0
Land Rover,Range Rover Evoque,2017,240.0,4.0,AUTOMATIC,AWD,2.0,Luxury,Compact,SUV,28,20,258,57700,petrol,High,24.0
Land Rover,Range Rover Evoque,2017,240.0,4.0,AUTOMATIC,AWD,4.0,Luxury,Compact,SUV,29,21,258,62500,petrol,High,25.0
Land Rover,Range Rover Evoque,2017,240.0,4.0,AUTOMATIC,AWD,2.0,Luxury,Compact,SUV,28,20,258,51100,petrol,High,24.0
Land Rover,Range Rover Evoque,2017,240.0,4.0,AUTOMATIC,AWD,4.0,Luxury,Compact,SUV,29,21,258,41800,petrol,Medium,25.0
Land Rover,Range Rover Evoque,2017,240.0,4.0,AUTOMATIC,AWD,4.0,Luxury,Compact,SUV,29,21,258,54200,petrol,High,25.0
Land Rover,Range Rover Sport,2014,510.0,8.0,AUTOMATIC,4WD,4.0,High-Performance,Midsize,SUV,19,14,258,79100,petrol,High,16.5
Land Rover,Range Rover Sport,2014,340.0,6.0,AUTOMATIC,4WD,4.0,Performance,Midsize,SUV,23,17,258,67600,petrol,High,20.0
Land Rover,Range Rover Sport,2014,340.0,6.0,AUTOMATIC,4WD,4.0,Performance,Midsize,SUV,23,17,258,62600,petrol,High,20.0
Land Rover,Range Rover Sport,2014,510.0,8.0,AUTOMATIC,4WD,4.0,High-Performance,Midsize,SUV,19,14,258,92400,petrol,High,16.5
Land Rover,Range Rover Sport,2014,510.0,8.0,AUTOMATIC,4WD,4.0,High-Performance,Midsize,SUV,19,14,258,92400,petrol,High,16.5
Land Rover,Range Rover Sport,2014,510.0,8.0,AUTOMATIC,4WD,4.0,High-Performance,Midsize,SUV,19,14,258,79100,petrol,High,16.5
Land Rover,Range Rover Sport,2014,340.0,6.0,AUTOMATIC,4WD,4.0,Performance,Midsize,SUV,23,17,258,67600,petrol,High,20.0
Land Rover,Range Rover Sport,2014,340.0,6.0,AUTOMATIC,4WD,4.0,Performance,Midsize,SUV,23,17,258,62600,petrol,High,20.0
Land Rover,Range Rover Sport,2015,340.0,6.0,AUTOMATIC,4WD,4.0,Performance,Midsize,SUV,23,17,258,63350,petrol,High,20.0
Land Rover,Range Rover Sport,2015,340.0,6.0,AUTOMATIC,4WD,4.0,Performance,Midsize,SUV,23,17,258,68295,petrol,High,20.0
Land Rover,Range Rover Sport,2015,510.0,8.0,AUTOMATIC,4WD,4.0,High-Performance,Midsize,SUV,19,14,258,79995,petrol,High,16.5
Land Rover,Range Rover Sport,2015,550.0,8.0,AUTOMATIC,4WD,4.0,High-Performance,Midsize,SUV,19,14,258,110475,petrol,High,16.5
Land Rover,Range Rover Sport,2015,510.0,8.0,AUTOMATIC,4WD,4.0,High-Performance,Midsize,SUV,19,14,258,92495,petrol,High,16.5
Land Rover,Range Rover Sport,2015,340.0,6.0,AUTOMATIC,4WD,4.0,Performance,Midsize,SUV,23,17,258,76875,petrol,High,20.0
Land Rover,Range Rover Sport,2016,510.0,8.0,AUTOMATIC,4WD,4.0,High-Performance,Midsize,SUV,19,14,258,93075,petrol,High,16.5
Land Rover,Range Rover Sport,2016,510.0,8.0,AUTOMATIC,4WD,4.0,High-Performance,Midsize,SUV,19,14,258,79950,petrol,High,16.5
Land Rover,Range Rover Sport,2016,510.0,8.0,AUTOMATIC,4WD,4.0,High-Performance,Midsize,SUV,19,14,258,93295,petrol,High,16.5
Land Rover,Range Rover Sport,2016,550.0,8.0,AUTOMATIC,4WD,4.0,High-Performance,Midsize,SUV,19,14,258,111350,petrol,High,16.5
Land Rover,Range Rover Sport,2016,340.0,6.0,AUTOMATIC,4WD,4.0,Performance,Midsize,SUV,23,17,258,64950,petrol,High,20.0
Land Rover,Range Rover Sport,2016,254.0,6.0,AUTOMATIC,4WD,4.0,Luxury,Midsize,SUV,29,22,258,66450,diesel,High,25.5
Land Rover,Range Rover Sport,2016,340.0,6.0,AUTOMATIC,4WD,4.0,Performance,Midsize,SUV,23,17,258,69950,petrol,High,20.0
Land Rover,Range Rover Sport,2016,254.0,6.0,AUTOMATIC,4WD,4.0,Luxury,Midsize,SUV,29,22,258,71450,diesel,High,25.5
Land Rover,Range Rover Sport,2016,510.0,8.0,AUTOMATIC,4WD,4.0,High-Performance,Midsize,SUV,19,14,258,82695,petrol,High,16.5
Land Rover,Range Rover,2014,510.0,8.0,AUTOMATIC,4WD,4.0,High-Performance,Large,SUV,19,13,258,142100,petrol,High,16.0
Land Rover,Range Rover,2014,510.0,8.0,AUTOMATIC,4WD,4.0,High-Performance,Large,SUV,19,13,258,105300,petrol,High,16.0
Land Rover,Range Rover,2014,510.0,8.0,AUTOMATIC,4WD,4.0,High-Performance,Large,SUV,19,13,258,184105,petrol,High,16.0
Land Rover,Range Rover,2014,340.0,6.0,AUTOMATIC,4WD,4.0,Luxury,Large,SUV,23,17,258,83300,petrol,High,20.0
Land Rover,Range Rover,2014,510.0,8.0,AUTOMATIC,4WD,4.0,High-Performance,Large,SUV,19,13,258,136750,petrol,High,16.0
Land Rover,Range Rover,2014,510.0,8.0,AUTOMATIC,4WD,4.0,High-Performance,Large,SUV,19,13,258,105300,petrol,High,16.0
Land Rover,Range Rover,2014,510.0,8.0,AUTOMATIC,4WD,4.0,High-Performance,Large,SUV,19,13,258,100100,petrol,High,16.0
Land Rover,Range Rover,2014,340.0,6.0,AUTOMATIC,4WD,4.0,Luxury,Large,SUV,23,17,258,83300,petrol,High,20.0
Land Rover,Range Rover,2014,510.0,8.0,AUTOMATIC,4WD,4.0,High-Performance,Large,SUV,19,13,258,100100,petrol,High,16.0
Land Rover,Range Rover,2014,510.0,8.0,AUTOMATIC,4WD,4.0,High-Performance,Large,SUV,19,13,258,184105,petrol,High,16.0
Land Rover,Range Rover,2014,510.0,8.0,AUTOMATIC,4WD,4.0,High-Performance,Large,SUV,19,13,258,136750,petrol,High,16.0
Land Rover,Range Rover,2014,340.0,6.0,AUTOMATIC,4WD,4.0,Luxury,Large,SUV,23,17,258,88300,petrol,High,20.0
Land Rover,Range Rover,2014,510.0,8.0,AUTOMATIC,4WD,4.0,High-Performance,Large,SUV,19,13,258,118605,petrol,High,16.0
Land Rover,Range Rover,2014,510.0,8.0,AUTOMATIC,4WD,4.0,High-Performance,Large,SUV,19,13,258,142100,petrol,High,16.0
Land Rover,Range Rover,2014,340.0,6.0,AUTOMATIC,4WD,4.0,Luxury,Large,SUV,23,17,258,88300,petrol,High,20.0
Land Rover,Range Rover,2015,340.0,6.0,AUTOMATIC,4WD,4.0,Luxury,Large,SUV,23,17,258,83495,petrol,High,20.0
Land Rover,Range Rover,2015,510.0,8.0,AUTOMATIC,4WD,4.0,High-Performance,Large,SUV,19,13,258,101995,petrol,High,16.0
Land Rover,Range Rover,2015,510.0,8.0,AUTOMATIC,4WD,4.0,High-Performance,Large,SUV,19,13,258,106995,petrol,High,16.0
Land Rover,Range Rover,2015,510.0,8.0,AUTOMATIC,4WD,4.0,High-Performance,Large,SUV,19,13,258,118845,petrol,High,16.0
Land Rover,Range Rover,2015,510.0,8.0,AUTOMATIC,4WD,4.0,High-Performance,Large,SUV,19,13,258,186495,petrol,High,16.0
Land Rover,Range Rover,2015,340.0,6.0,AUTOMATIC,4WD,4.0,Luxury,Large,SUV,23,17,258,98995,petrol,High,20.0
Land Rover,Range Rover,2015,340.0,6.0,AUTOMATIC,4WD,4.0,Luxury,Large,SUV,23,17,258,89995,petrol,High,20.0
Land Rover,Range Rover,2015,340.0,6.0,AUTOMATIC,4WD,4.0,Luxury,Large,SUV,23,17,258,95195,petrol,High,20.0
Land Rover,Range Rover,2015,510.0,8.0,AUTOMATIC,4WD,4.0,High-Performance,Large,SUV,19,13,258,137995,petrol,High,16.0
Land Rover,Range Rover,2015,510.0,8.0,AUTOMATIC,4WD,4.0,High-Performance,Large,SUV,19,13,258,142995,petrol,High,16.0
Land Rover,Range Rover,2015,510.0,8.0,AUTOMATIC,4WD,4.0,High-Performance,Large,SUV,19,13,258,123845,petrol,High,16.0
Land Rover,Range Rover,2016,254.0,6.0,AUTOMATIC,4WD,4.0,Luxury,Large,SUV,29,22,258,86450,diesel,High,25.5
Land Rover,Range Rover,2016,510.0,8.0,AUTOMATIC,4WD,4.0,High-Performance,Large,SUV,19,14,258,139995,petrol,High,16.5
Land Rover,Range Rover,2016,510.0,8.0,AUTOMATIC,4WD,4.0,High-Performance,Large,SUV,19,14,258,103195,petrol,High,16.5
Land Rover,Range Rover,2016,510.0,8.0,AUTOMATIC,4WD,4.0,High-Performance,Large,SUV,19,14,258,144995,petrol,High,16.5
Land Rover,Range Rover,2016,340.0,6.0,AUTOMATIC,4WD,4.0,Luxury,Large,SUV,23,17,258,84950,petrol,High,20.0
Land Rover,Range Rover,2016,550.0,8.0,AUTOMATIC,4WD,4.0,High-Performance,Large,SUV,19,14,258,199495,petrol,High,16.5
Land Rover,Range Rover,2016,510.0,8.0,AUTOMATIC,4WD,4.0,High-Performance,Large,SUV,19,14,258,108195,petrol,High,16.5
Land Rover,Range Rover,2016,380.0,6.0,AUTOMATIC,4WD,4.0,Performance,Large,SUV,23,17,258,91950,petrol,High,20.0
Land Rover,Range Rover,2016,254.0,6.0,AUTOMATIC,4WD,4.0,Luxury,Large,SUV,29,22,258,93450,diesel,High,25.5
Ford,Ranger,2009,143.0,4.0,MANUAL,RWD,2.0,Crossover,Compact,Pickup,26,21,5657,17990,petrol,Low,23.5
Ford,Ranger,2009,143.0,4.0,MANUAL,RWD,2.0,Crossover,Compact,Pickup,26,21,5657,17680,petrol,Low,23.5
Ford,Ranger,2009,207.0,6.0,MANUAL,RWD,4.0,Crossover,Compact,Pickup,21,15,5657,21050,petrol,Medium,18.0
Ford,Ranger,2009,207.0,6.0,MANUAL,4WD,2.0,Crossover,Compact,Pickup,19,15,5657,22305,petrol,Medium,17.0
Ford,Ranger,2009,207.0,6.0,MANUAL,4WD,4.0,Crossover,Compact,Pickup,19,15,5657,24255,petrol,Medium,17.0
Ford,Ranger,2009,143.0,4.0,MANUAL,RWD,2.0,Crossover,Compact,Pickup,26,21,5657,16395,petrol,Low,23.5
Ford,Ranger,2009,207.0,6.0,MANUAL,4WD,2.0,Crossover,Compact,Pickup,19,15,5657,24535,petrol,Medium,17.0
Ford,Ranger,2009,143.0,4.0,MANUAL,RWD,2.0,Crossover,Compact,Pickup,26,21,5657,18805,petrol,Low,23.5
Ford,Ranger,2009,207.0,6.0,MANUAL,4WD,4.0,Crossover,Compact,Pickup,19,15,5657,23575,petrol,Medium,17.0
Ford,Ranger,2009,207.0,6.0,MANUAL,4WD,2.0,Crossover,Compact,Pickup,19,15,5657,22985,petrol,Medium,17.0
Ford,Ranger,2009,207.0,6.0,MANUAL,4WD,4.0,Crossover,Compact,Pickup,19,15,5657,25805,petrol,Medium,17.0
Ford,Ranger,2009,143.0,4.0,MANUAL,RWD,2.0,Crossover,Compact,Pickup,26,21,5657,17665,petrol,Low,23.5
Ford,Ranger,2009,207.0,6.0,MANUAL,RWD,4.0,Crossover,Compact,Pickup,21,15,5657,21675,petrol,Medium,18.0
Ford,Ranger,2009,207.0,6.0,MANUAL,4WD,2.0,Crossover,Compact,Pickup,19,15,5657,21810,petrol,Medium,17.0
Ford,Ranger,2009,143.0,4.0,MANUAL,RWD,2.0,Crossover,Compact,Pickup,26,21,5657,17890,petrol,Low,23.5
Ford,Ranger,2009,207.0,6.0,MANUAL,RWD,2.0,Crossover,Compact,Pickup,21,15,5657,20405,petrol,Medium,18.0
Ford,Ranger,2009,143.0,4.0,MANUAL,RWD,2.0,Crossover,Compact,Pickup,26,21,5657,19080,petrol,Low,23.5
Ford,Ranger,2010,143.0,4.0,MANUAL,RWD,2.0,Crossover,Compact,Pickup,27,22,5657,20580,petrol,Medium,24.5
Ford,Ranger,2010,207.0,6.0,MANUAL,RWD,4.0,Crossover,Compact,Pickup,21,15,5657,23220,petrol,Medium,18.0
Ford,Ranger,2010,207.0,6.0,MANUAL,RWD,4.0,Crossover,Compact,Pickup,21,15,5657,22485,petrol,Medium,18.0
Ford,Ranger,2010,207.0,6.0,MANUAL,RWD,2.0,Crossover,Compact,Pickup,21,15,5657,22155,petrol,Medium,18.0
Ford,Ranger,2010,207.0,6.0,MANUAL,4WD,4.0,Crossover,Compact,Pickup,19,15,5657,25800,petrol,Medium,17.0
Ford,Ranger,2010,143.0,4.0,MANUAL,RWD,2.0,Crossover,Compact,Pickup,27,22,5657,19515,petrol,Low,24.5
Ford,Ranger,2010,143.0,4.0,MANUAL,RWD,2.0,Crossover,Compact,Pickup,27,22,5657,17820,petrol,Low,24.5
Ford,Ranger,2010,207.0,6.0,MANUAL,4WD,4.0,Crossover,Compact,Pickup,19,15,5657,24905,petrol,Medium,17.0
Ford,Ranger,2010,143.0,4.0,MANUAL,RWD,2.0,Crossover,Compact,Pickup,27,22,5657,18960,petrol,Low,24.5
Ford,Ranger,2010,143.0,4.0,MANUAL,RWD,2.0,Crossover,Compact,Pickup,27,22,5657,19105,petrol,Low,24.5
Ford,Ranger,2010,207.0,6.0,MANUAL,4WD,2.0,Crossover,Compact,Pickup,19,15,5657,23570,petrol,Medium,17.0
Ford,Ranger,2011,143.0,4.0,MANUAL,RWD,2.0,Crossover,Compact,Pickup,27,22,5657,18160,petrol,Low,24.5
Ford,Ranger,2011,207.0,6.0,MANUAL,RWD,4.0,Crossover,Compact,Pickup,21,16,5657,23495,petrol,Medium,18.5
Ford,Ranger,2011,207.0,6.0,MANUAL,RWD,4.0,Crossover,Compact,Pickup,21,16,5657,22640,petrol,Medium,18.5
Ford,Ranger,2011,143.0,4.0,MANUAL,RWD,2.0,Crossover,Compact,Pickup,27,22,5657,20740,petrol,Medium,24.5
Ford,Ranger,2011,207.0,6.0,MANUAL,4WD,4.0,Crossover,Compact,Pickup,19,15,5657,26070,petrol,Medium,17.0
Ford,Ranger,2011,143.0,4.0,MANUAL,RWD,2.0,Crossover,Compact,Pickup,27,22,5657,19855,petrol,Low,24.5
Ford,Ranger,2011,207.0,6.0,MANUAL,4WD,4.0,Crossover,Compact,Pickup,19,15,5657,25060,petrol,Medium,17.0
Ford,Ranger,2011,207.0,6.0,MANUAL,RWD,2.0,Crossover,Compact,Pickup,21,16,5657,22425,petrol,Medium,18.5
Ford,Ranger,2011,143.0,4.0,MANUAL,RWD,2.0,Crossover,Compact,Pickup,27,22,5657,19120,petrol,Low,24.5
Aston Martin,Rapide S,2014,550.0,12.0,AUTOMATIC,RWD,4.0,High-Performance,Large,Sedan,19,13,259,198250,petrol,High,16.0
Aston Martin,Rapide S,2015,552.0,12.0,AUTOMATIC,RWD,4.0,High-Performance,Large,Sedan,22,14,259,203995,petrol,High,18.0
Aston Martin,Rapide S,2016,552.0,12.0,AUTOMATIC,RWD,4.0,High-Performance,Large,Sedan,22,14,259,206000,petrol,High,18.0
Aston Martin,Rapide,2010,470.0,12.0,AUTOMATIC,RWD,4.0,High-Performance,Large,Sedan,19,13,259,197850,petrol,High,16.0
Aston Martin,Rapide,2011,470.0,12.0,AUTOMATIC,RWD,4.0,High-Performance,Large,Sedan,19,13,259,207895,petrol,High,16.0
Aston Martin,Rapide,2012,470.0,12.0,AUTOMATIC,RWD,4.0,High-Performance,Large,Sedan,19,13,259,226850,petrol,High,16.0
Aston Martin,Rapide,2012,470.0,12.0,AUTOMATIC,RWD,4.0,High-Performance,Large,Sedan,19,13,259,207895,petrol,High,16.0
Toyota,RAV4 EV,2012,154.0,4.0,AUTOMATIC,FWD,4.0,Crossover,Midsize,SUV,74,78,2031,49800,electric,Medium,76.0
Toyota,RAV4 EV,2013,253.41538599802283,0.0,AUTOMATIC,FWD,4.0,Crossover,Midsize,SUV,74,78,2031,49800,electric,Medium,76.0
Toyota,RAV4 EV,2014,253.41538599802283,0.0,AUTOMATIC,FWD,4.0,Crossover,Midsize,SUV,74,78,2031,49800,electric,Medium,76.0
Toyota,RAV4 Hybrid,2016,194.0,4.0,AUTOMATIC,AWD,4.0,Hybrid,Midsize,SUV,31,34,2031,28370,petrol,Medium,32.5
Toyota,RAV4 Hybrid,2016,194.0,4.0,AUTOMATIC,AWD,4.0,Hybrid,Midsize,SUV,31,34,2031,33610,petrol,Medium,32.5
Toyota,RAV4 Hybrid,2017,194.0,4.0,AUTOMATIC,AWD,4.0,Hybrid,Midsize,SUV,30,34,2031,34030,petrol,Medium,32.0
Toyota,RAV4 Hybrid,2017,194.0,4.0,AUTOMATIC,AWD,4.0,Hybrid,Midsize,SUV,30,34,2031,29030,petrol,Medium,32.0
Toyota,RAV4 Hybrid,2017,194.0,4.0,AUTOMATIC,AWD,4.0,Hybrid,Midsize,SUV,30,34,2031,32185,petrol,Medium,32.0
Toyota,RAV4,2015,176.0,4.0,AUTOMATIC,FWD,4.0,Crossover,Midsize,SUV,31,24,2031,25240,petrol,Medium,27.5
Toyota,RAV4,2015,176.0,4.0,AUTOMATIC,AWD,4.0,Crossover,Midsize,SUV,29,22,2031,29850,petrol,Medium,25.5
Toyota,RAV4,2015,176.0,4.0,AUTOMATIC,FWD,4.0,Crossover,Midsize,SUV,31,24,2031,28450,petrol,Medium,27.5
Toyota,RAV4,2015,176.0,4.0,AUTOMATIC,AWD,4.0,Crossover,Midsize,SUV,29,22,2031,26640,petrol,Medium,25.5
Toyota,RAV4,2015,176.0,4.0,AUTOMATIC,FWD,4.0,Crossover,Midsize,SUV,31,24,2031,23680,petrol,Medium,27.5
Toyota,RAV4,2015,176.0,4.0,AUTOMATIC,AWD,4.0,Crossover,Midsize,SUV,29,22,2031,25080,petrol,Medium,25.5
Toyota,RAV4,2016,176.0,4.0,AUTOMATIC,FWD,4.0,Crossover,Midsize,SUV,31,24,2031,29265,petrol,Medium,27.5
Toyota,RAV4,2016,176.0,4.0,AUTOMATIC,AWD,4.0,Crossover,Midsize,SUV,29,22,2031,25750,petrol,Medium,25.5
Toyota,RAV4,2016,176.0,4.0,AUTOMATIC,FWD,4.0,Crossover,Midsize,SUV,31,24,2031,26270,petrol,Medium,27.5
Toyota,RAV4,2016,176.0,4.0,AUTOMATIC,FWD,4.0,Crossover,Midsize,SUV,31,24,2031,24350,petrol,Medium,27.5
Toyota,RAV4,2016,176.0,4.0,AUTOMATIC,AWD,4.0,Crossover,Midsize,SUV,29,22,2031,30665,petrol,Medium,25.5
Toyota,RAV4,2016,176.0,4.0,AUTOMATIC,FWD,4.0,Crossover,Midsize,SUV,31,24,2031,31510,petrol,Medium,27.5
Toyota,RAV4,2016,176.0,4.0,AUTOMATIC,AWD,4.0,Crossover,Midsize,SUV,29,22,2031,32910,petrol,Medium,25.5
Toyota,RAV4,2016,176.0,4.0,AUTOMATIC,AWD,4.0,Crossover,Midsize,SUV,29,22,2031,27670,petrol,Medium,25.5
Toyota,RAV4,2017,176.0,4.0,AUTOMATIC,FWD,4.0,Crossover,Midsize,SUV,29,23,2031,31830,petrol,Medium,26.0
Toyota,RAV4,2017,176.0,4.0,AUTOMATIC,AWD,4.0,Crossover,Midsize,SUV,28,22,2031,28230,petrol,Medium,25.0
Toyota,RAV4,2017,176.0,4.0,AUTOMATIC,AWD,4.0,Crossover,Midsize,SUV,28,22,2031,26310,petrol,Medium,25.0
Toyota,RAV4,2017,176.0,4.0,AUTOMATIC,FWD,4.0,Crossover,Midsize,SUV,30,23,2031,24910,petrol,Medium,26.5
Toyota,RAV4,2017,176.0,4.0,AUTOMATIC,AWD,4.0,Crossover,Midsize,SUV,28,22,2031,36150,petrol,Medium,25.0
Toyota,RAV4,2017,176.0,4.0,AUTOMATIC,AWD,4.0,Crossover,Midsize,SUV,28,22,2031,33230,petrol,Medium,25.0
Toyota,RAV4,2017,176.0,4.0,AUTOMATIC,FWD,4.0,Crossover,Midsize,SUV,29,23,2031,34750,petrol,Medium,26.0
Toyota,RAV4,2017,176.0,4.0,AUTOMATIC,FWD,4.0,Crossover,Midsize,SUV,30,23,2031,26830,petrol,Medium,26.5
Toyota,RAV4,2017,176.0,4.0,AUTOMATIC,FWD,4.0,Crossover,Midsize,SUV,30,23,2031,29985,petrol,Medium,26.5
Toyota,RAV4,2017,176.0,4.0,AUTOMATIC,AWD,4.0,Crossover,Midsize,SUV,28,22,2031,31385,petrol,Medium,25.0
Lexus,RC 200t,2016,241.0,4.0,AUTOMATIC,RWD,2.0,Luxury,Midsize,Coupe,32,22,454,39995,petrol,Medium,27.0
Lexus,RC 200t,2017,241.0,4.0,AUTOMATIC,RWD,2.0,Luxury,Midsize,Coupe,32,22,454,40155,petrol,Medium,27.0
Lexus,RC 300,2016,255.0,6.0,AUTOMATIC,AWD,2.0,Luxury,Midsize,Coupe,26,19,454,42610,petrol,Medium,22.5
Lexus,RC 300,2017,255.0,6.0,AUTOMATIC,AWD,2.0,Luxury,Midsize,Coupe,26,19,454,42770,petrol,Medium,22.5
Lexus,RC 350,2015,306.0,6.0,AUTOMATIC,RWD,2.0,Performance,Midsize,Coupe,28,19,454,42790,petrol,Medium,23.5
Lexus,RC 350,2015,306.0,6.0,AUTOMATIC,AWD,2.0,Performance,Midsize,Coupe,26,19,454,45025,petrol,Medium,22.5
Lexus,RC 350,2016,306.0,6.0,AUTOMATIC,AWD,2.0,Performance,Midsize,Coupe,26,19,454,45015,petrol,Medium,22.5
Lexus,RC 350,2016,306.0,6.0,AUTOMATIC,RWD,2.0,Performance,Midsize,Coupe,28,19,454,42780,petrol,Medium,23.5
Lexus,RC 350,2017,306.0,6.0,AUTOMATIC,AWD,2.0,Performance,Midsize,Coupe,26,19,454,45175,petrol,Medium,22.5
Lexus,RC 350,2017,306.0,6.0,AUTOMATIC,RWD,2.0,Performance,Midsize,Coupe,28,19,454,43010,petrol,Medium,23.5
Lexus,RC F,2015,467.0,8.0,AUTOMATIC,RWD,2.0,High-Performance,Midsize,Coupe,25,16,454,62400,petrol,High,20.5
Lexus,RC F,2016,467.0,8.0,AUTOMATIC,RWD,2.0,High-Performance,Midsize,Coupe,25,16,454,62805,petrol,High,20.5
Lexus,RC F,2017,467.0,8.0,AUTOMATIC,RWD,2.0,High-Performance,Midsize,Coupe,25,16,454,64165,petrol,High,20.5
Acura,RDX,2015,273.0,6.0,AUTOMATIC,AWD,4.0,Luxury,Midsize,SUV,27,19,204,36495,petrol,Medium,23.0
Acura,RDX,2015,273.0,6.0,AUTOMATIC,AWD,4.0,Luxury,Midsize,SUV,27,19,204,40195,petrol,Medium,23.0
Acura,RDX,2015,273.0,6.0,AUTOMATIC,FWD,4.0,Luxury,Midsize,SUV,28,20,204,38795,petrol,Medium,24.0
Acura,RDX,2015,273.0,6.0,AUTOMATIC,FWD,4.0,Luxury,Midsize,SUV,28,20,204,35095,petrol,Medium,24.0
Acura,RDX,2016,279.0,6.0,AUTOMATIC,FWD,4.0,Luxury,Midsize,SUV,29,20,204,36670,petrol,Medium,24.5
Acura,RDX,2016,279.0,6.0,AUTOMATIC,AWD,4.0,Luxury,Midsize,SUV,28,19,204,36870,petrol,Medium,23.5
Acura,RDX,2016,279.0,6.0,AUTOMATIC,AWD,4.0,Luxury,Midsize,SUV,28,19,204,41870,petrol,Medium,23.5
Acura,RDX,2016,279.0,6.0,AUTOMATIC,FWD,4.0,Luxury,Midsize,SUV,29,20,204,39070,petrol,Medium,24.5
Acura,RDX,2016,279.0,6.0,AUTOMATIC,FWD,4.0,Luxury,Midsize,SUV,29,20,204,35370,petrol,Medium,24.5
Acura,RDX,2016,279.0,6.0,AUTOMATIC,AWD,4.0,Luxury,Midsize,SUV,28,19,204,38170,petrol,Medium,23.5
Acura,RDX,2016,279.0,6.0,AUTOMATIC,FWD,4.0,Luxury,Midsize,SUV,29,20,204,40370,petrol,Medium,24.5
Acura,RDX,2016,279.0,6.0,AUTOMATIC,FWD,4.0,Luxury,Midsize,SUV,29,20,204,42020,petrol,Medium,24.5
